0.01512659972600839, 104.00552486187844
0.026490858057330292, 98.75690607734806
0.048119565337904964, 96.54696132596685
0.09177167216141202, 94.7513812154696
0.15495029104476662, 93.646408839779
0.3065139924670295, 86.74033149171271
0.5112622612282911, 81.07734806629834
1.0113503874705876, 69.33701657458563
1.85959185402419, 68.92265193370166
3.1782767153439373, 59.668508287292816
5.988090228623637, 58.28729281767955
10.3598323301543, 57.73480662983425
20.49324042822994, 43.646408839779
36.32918589029232, 31.629834254143645
